Retailer,RetailerID,InvoiceDate,Region,State,City,Product,PricePerUnit,UnitsSold,TotalSales,OperatingProfit,OperatingMargin,SalesMethod
West Gear,1128299,2/18/2020,West,Nevada,Las Vegas,Women's Apparel,$80.00 ,400,"$320,000 ","$64,000 ",Operating Margin,In-store
West Gear,1128299,2/19/2020,West,Nevada,Las Vegas,Men's Street Footwear,$60.00 ,600,"$360,000 ","$126,000 ",Operating Margin,In-store
West Gear,1128299,2/20/2020,West,Nevada,Las Vegas,Men's Athletic Footwear,$65.00 ,600,"$390,000 ","$78,000 ",Operating Margin,In-store
West Gear,1128299,2/21/2020,West,Nevada,Las Vegas,Women's Street Footwear,$60.00 ,450,"$270,000 ","$94,500 ",Operating Margin,In-store
West Gear,1128299,2/22/2020,West,Nevada,Las Vegas,Women's Athletic Footwear,$60.00 ,400,"$240,000 ","$72,000 ",Operating Margin,In-store
West Gear,1128299,2/23/2020,West,Nevada,Las Vegas,Men's Apparel,$70.00 ,400,"$280,000 ","$140,000 ",Operating Margin,In-store
West Gear,1128299,2/24/2020,West,Nevada,Las Vegas,Women's Apparel,$75.00 ,450,"$337,500 ","$50,625 ",Operating Margin,In-store
West Gear,1128299,2/25/2020,West,Nevada,Las Vegas,Men's Street Footwear,$60.00 ,550,"$330,000 ","$115,500 ",Operating Margin,In-store
West Gear,1128299,2/26/2020,West,Nevada,Las Vegas,Men's Athletic Footwear,$65.00 ,550,"$357,500 ","$71,500 ",Operating Margin,In-store
West Gear,1128299,2/27/2020,West,Nevada,Las Vegas,Women's Street Footwear,$60.00 ,375,"$225,000 ","$78,750 ",Operating Margin,In-store
West Gear,1128299,2/28/2020,West,Nevada,Las Vegas,Women's Athletic Footwear,$60.00 ,350,"$210,000 ","$63,000 ",Operating Margin,In-store
West Gear,1128299,3/1/2020,West,Nevada,Las Vegas,Men's Apparel,$70.00 ,325,"$227,500 ","$113,750 ",Operating Margin,In-store
West Gear,1128299,3/2/2020,West,Nevada,Las Vegas,Women's Apparel,$75.00 ,375,"$281,250 ","$42,188 ",Operating Margin,In-store
West Gear,1128299,3/3/2020,West,Nevada,Las Vegas,Men's Street Footwear,$60.00 ,575,"$345,000 ","$120,750 ",Operating Margin,In-store
West Gear,1128299,3/4/2020,West,Nevada,Las Vegas,Men's Athletic Footwear,$65.00 ,575,"$373,750 ","$74,750 ",Operating Margin,In-store
West Gear,1128299,3/5/2020,West,Nevada,Las Vegas,Women's Street Footwear,$60.00 ,425,"$255,000 ","$89,250 ",Operating Margin,In-store
West Gear,1128299,3/6/2020,West,Nevada,Las Vegas,Women's Athletic Footwear,$60.00 ,400,"$240,000 ","$72,000 ",Operating Margin,In-store
West Gear,1128299,3/7/2020,West,Nevada,Las Vegas,Men's Apparel,$70.00 ,350,"$245,000 ","$122,500 ",Operating Margin,In-store
West Gear,1128299,3/8/2020,West,Nevada,Las Vegas,Women's Apparel,$75.00 ,475,"$356,250 ","$53,438 ",Operating Margin,In-store
West Gear,1128299,3/9/2020,West,Nevada,Las Vegas,Men's Street Footwear,$60.00 ,675,"$405,000 ","$141,750 ",Operating Margin,In-store
West Gear,1128299,3/10/2020,West,Nevada,Las Vegas,Men's Athletic Footwear,$65.00 ,675,"$438,750 ","$87,750 ",Operating Margin,In-store
West Gear,1128299,3/11/2020,West,Nevada,Las Vegas,Women's Street Footwear,$60.00 ,475,"$285,000 ","$99,750 ",Operating Margin,In-store
West Gear,1128299,3/12/2020,West,Nevada,Las Vegas,Women's Athletic Footwear,$60.00 ,475,"$285,000 ","$85,500 ",Operating Margin,In-store
West Gear,1128299,3/13/2020,West,Nevada,Las Vegas,Men's Apparel,$70.00 ,400,"$280,000 ","$140,000 ",Operating Margin,In-store
West Gear,1128299,3/14/2020,West,Nevada,Las Vegas,Women's Apparel,$75.00 ,500,"$375,000 ","$56,250 ",Operating Margin,In-store
West Gear,1128299,3/15/2020,West,Nevada,Las Vegas,Men's Street Footwear,$30.00 ,425,"$127,500 ","$44,625 ",Operating Margin,In-store
West Gear,1128299,3/16/2020,West,Nevada,Las Vegas,Men's Athletic Footwear,$40.00 ,425,"$170,000 ","$34,000 ",Operating Margin,In-store
West Gear,1128299,3/17/2020,West,Nevada,Las Vegas,Women's Street Footwear,$40.00 ,425,"$170,000 ","$59,500 ",Operating Margin,In-store
West Gear,1128299,3/18/2020,West,Nevada,Las Vegas,Women's Athletic Footwear,$40.00 ,275,"$110,000 ","$33,000 ",Operating Margin,In-store
West Gear,1128299,3/19/2020,West,Colorado,Denver,Men's Apparel,$45.00 ,225,"$101,250 ","$50,625 ",Operating Margin,In-store
West Gear,1128299,3/20/2020,West,Colorado,Denver,Women's Apparel,$40.00 ,475,"$190,000 ","$28,500 ",Operating Margin,In-store
West Gear,1128299,3/21/2020,West,Colorado,Denver,Men's Street Footwear,$30.00 ,525,"$157,500 ","$55,125 ",Operating Margin,In-store
West Gear,1128299,3/22/2020,West,Colorado,Denver,Men's Athletic Footwear,$40.00 ,425,"$170,000 ","$34,000 ",Operating Margin,In-store
West Gear,1128299,3/23/2020,West,Colorado,Denver,Women's Street Footwear,$40.00 ,425,"$170,000 ","$59,500 ",Operating Margin,In-store
West Gear,1128299,3/24/2020,West,Colorado,Denver,Women's Athletic Footwear,$40.00 ,275,"$110,000 ","$33,000 ",Operating Margin,In-store
West Gear,1128299,3/25/2020,West,Colorado,Denver,Men's Apparel,$45.00 ,200,"$90,000 ","$45,000 ",Operating Margin,In-store
West Gear,1128299,3/26/2020,West,Colorado,Denver,Women's Apparel,$40.00 ,400,"$160,000 ","$24,000 ",Operating Margin,In-store
West Gear,1128299,3/27/2020,West,Colorado,Denver,Men's Street Footwear,$40.00 ,550,"$220,000 ","$77,000 ",Operating Margin,In-store
West Gear,1128299,3/28/2020,West,Colorado,Denver,Men's Athletic Footwear,$50.00 ,400,"$200,000 ","$40,000 ",Operating Margin,In-store
West Gear,1128299,3/29/2020,West,Colorado,Denver,Women's Street Footwear,$55.00 ,400,"$220,000 ","$77,000 ",Operating Margin,In-store
West Gear,1128299,3/30/2020,West,Colorado,Denver,Women's Athletic Footwear,$55.00 ,300,"$165,000 ","$49,500 ",Operating Margin,In-store
West Gear,1128299,3/31/2020,West,Colorado,Denver,Men's Apparel,$60.00 ,150,"$90,000 ","$45,000 ",Operating Margin,In-store
West Gear,1128299,4/1/2020,West,Colorado,Denver,Women's Apparel,$55.00 ,350,"$192,500 ","$28,875 ",Operating Margin,In-store
West Gear,1128299,4/2/2020,West,Colorado,Denver,Men's Street Footwear,$60.00 ,525,"$315,000 ","$110,250 ",Operating Margin,In-store
West Gear,1128299,4/3/2020,West,Colorado,Denver,Men's Athletic Footwear,$65.00 ,325,"$211,250 ","$42,250 ",Operating Margin,In-store
West Gear,1128299,4/4/2020,West,Colorado,Denver,Women's Street Footwear,$65.00 ,375,"$243,750 ","$85,313 ",Operating Margin,In-store
West Gear,1128299,4/5/2020,West,Colorado,Denver,Women's Athletic Footwear,$60.00 ,275,"$165,000 ","$49,500 ",Operating Margin,In-store
West Gear,1128299,4/6/2020,West,Colorado,Denver,Men's Apparel,$65.00 ,175,"$113,750 ","$56,875 ",Operating Margin,In-store
West Gear,1128299,4/7/2020,West,Colorado,Denver,Women's Apparel,$80.00 ,325,"$260,000 ","$39,000 ",Operating Margin,In-store
West Gear,1128299,4/8/2020,West,Colorado,Denver,Men's Street Footwear,$60.00 ,525,"$315,000 ","$157,500 ",Operating Margin,In-store
West Gear,1128299,4/9/2020,West,Colorado,Denver,Men's Athletic Footwear,$65.00 ,375,"$243,750 ","$85,313 ",Operating Margin,In-store
West Gear,1128299,4/10/2020,West,Colorado,Denver,Women's Street Footwear,$65.00 ,375,"$243,750 ","$121,875 ",Operating Margin,In-store
West Gear,1128299,4/11/2020,West,Colorado,Denver,Women's Athletic Footwear,$60.00 ,275,"$165,000 ","$74,250 ",Operating Margin,In-store
West Gear,1128299,4/12/2020,West,Colorado,Denver,Men's Apparel,$65.00 ,175,"$113,750 ","$73,938 ",Operating Margin,In-store
West Gear,1128299,4/13/2020,West,Colorado,Denver,Women's Apparel,$80.00 ,475,"$380,000 ","$114,000 ",Operating Margin,In-store
West Gear,1128299,4/14/2020,West,Colorado,Denver,Men's Street Footwear,$60.00 ,725,"$435,000 ","$217,500 ",Operating Margin,In-store
West Gear,1128299,4/15/2020,West,Colorado,Denver,Men's Athletic Footwear,$65.00 ,575,"$373,750 ","$130,813 ",Operating Margin,In-store
West Gear,1128299,4/16/2020,West,Colorado,Denver,Women's Street Footwear,$65.00 ,575,"$373,750 ","$186,875 ",Operating Margin,In-store
West Gear,1128299,4/17/2020,West,Colorado,Denver,Women's Athletic Footwear,$65.00 ,450,"$292,500 ","$131,625 ",Operating Margin,In-store
West Gear,1128299,4/18/2020,West,Colorado,Denver,Men's Apparel,$70.00 ,325,"$227,500 ","$147,875 ",Operating Margin,In-store
West Gear,1128299,4/19/2020,West,Colorado,Denver,Women's Apparel,$85.00 ,625,"$531,250 ","$159,375 ",Operating Margin,In-store
West Gear,1128299,4/20/2020,West,Colorado,Denver,Men's Street Footwear,$65.00 ,775,"$503,750 ","$226,688 ",Operating Margin,In-store
West Gear,1128299,4/21/2020,West,Colorado,Denver,Men's Athletic Footwear,$70.00 ,625,"$437,500 ","$131,250 ",Operating Margin,In-store
West Gear,1128299,4/22/2020,West,Colorado,Denver,Women's Street Footwear,$70.00 ,575,"$402,500 ","$181,125 ",Operating Margin,In-store
West Gear,1128299,4/23/2020,West,Colorado,Denver,Women's Athletic Footwear,$65.00 ,475,"$308,750 ","$123,500 ",Operating Margin,In-store
West Gear,1128299,4/24/2020,West,Colorado,Denver,Men's Apparel,$70.00 ,525,"$367,500 ","$220,500 ",Operating Margin,In-store
West Gear,1128299,4/25/2020,West,Colorado,Denver,Women's Apparel,$85.00 ,525,"$446,250 ","$111,563 ",Operating Margin,In-store
West Gear,1128299,4/26/2020,West,Colorado,Denver,Men's Street Footwear,$70.00 ,725,"$507,500 ","$228,375 ",Operating Margin,In-store
West Gear,1128299,4/27/2020,West,Colorado,Denver,Men's Athletic Footwear,$75.00 ,675,"$506,250 ","$151,875 ",Operating Margin,In-store
West Gear,1128299,4/28/2020,West,Colorado,Denver,Women's Street Footwear,$70.00 ,550,"$385,000 ","$173,250 ",Operating Margin,In-store
West Gear,1128299,4/29/2020,West,Colorado,Denver,Women's Athletic Footwear,$70.00 ,500,"$350,000 ","$140,000 ",Operating Margin,In-store
West Gear,1128299,4/30/2020,West,Colorado,Denver,Men's Apparel,$75.00 ,500,"$375,000 ","$225,000 ",Operating Margin,In-store
West Gear,1128299,5/1/2020,West,Colorado,Denver,Women's Apparel,$80.00 ,400,"$320,000 ","$80,000 ",Operating Margin,In-store
West Gear,1128299,5/2/2020,West,Colorado,Denver,Men's Street Footwear,$65.00 ,600,"$390,000 ","$156,000 ",Operating Margin,In-store
West Gear,1128299,5/3/2020,West,Colorado,Denver,Men's Athletic Footwear,$70.00 ,600,"$420,000 ","$105,000 ",Operating Margin,In-store
West Gear,1128299,5/4/2020,West,Colorado,Denver,Women's Street Footwear,$65.00 ,450,"$292,500 ","$117,000 ",Operating Margin,In-store
West Gear,1128299,5/5/2020,West,Colorado,Denver,Women's Athletic Footwear,$65.00 ,400,"$260,000 ","$91,000 ",Operating Margin,In-store
West Gear,1128299,5/6/2020,West,Colorado,Denver,Men's Apparel,$75.00 ,400,"$300,000 ","$165,000 ",Operating Margin,In-store
West Gear,1128299,5/7/2020,West,Colorado,Denver,Women's Apparel,$70.00 ,425,"$297,500 ","$59,500 ",Operating Margin,In-store
West Gear,1128299,5/8/2020,West,Colorado,Denver,Men's Street Footwear,$55.00 ,525,"$288,750 ","$115,500 ",Operating Margin,In-store
West Gear,1128299,5/9/2020,West,Colorado,Denver,Men's Athletic Footwear,$60.00 ,525,"$315,000 ","$78,750 ",Operating Margin,In-store
West Gear,1128299,5/10/2020,West,Colorado,Denver,Women's Street Footwear,$55.00 ,350,"$192,500 ","$77,000 ",Operating Margin,In-store
West Gear,1128299,5/11/2020,West,Colorado,Denver,Women's Athletic Footwear,$55.00 ,325,"$178,750 ","$62,563 ",Operating Margin,In-store
West Gear,1128299,5/12/2020,West,Colorado,Denver,Men's Apparel,$65.00 ,300,"$195,000 ","$107,250 ",Operating Margin,In-store
West Gear,1128299,5/13/2020,West,Colorado,Denver,Women's Apparel,$70.00 ,350,"$245,000 ","$49,000 ",Operating Margin,In-store
West Gear,1128299,5/14/2020,West,Colorado,Denver,Men's Street Footwear,$55.00 ,575,"$316,250 ","$126,500 ",Operating Margin,In-store
West Gear,1128299,5/15/2020,West,Colorado,Denver,Men's Athletic Footwear,$60.00 ,575,"$345,000 ","$86,250 ",Operating Margin,In-store
West Gear,1128299,5/16/2020,West,Colorado,Denver,Women's Street Footwear,$55.00 ,425,"$233,750 ","$93,500 ",Operating Margin,In-store
West Gear,1128299,5/17/2020,West,Colorado,Denver,Women's Athletic Footwear,$65.00 ,400,"$260,000 ","$91,000 ",Operating Margin,In-store
West Gear,1128299,5/18/2020,West,Colorado,Denver,Men's Apparel,$75.00 ,375,"$281,250 ","$154,688 ",Operating Margin,In-store
West Gear,1128299,5/19/2020,West,Colorado,Denver,Women's Apparel,$80.00 ,500,"$400,000 ","$80,000 ",Operating Margin,In-store
West Gear,1128299,5/20/2020,West,Colorado,Denver,Men's Street Footwear,$65.00 ,700,"$455,000 ","$182,000 ",Operating Margin,In-store
West Gear,1128299,5/21/2020,West,Colorado,Denver,Men's Athletic Footwear,$70.00 ,700,"$490,000 ","$122,500 ",Operating Margin,In-store
West Gear,1128299,5/22/2020,West,Colorado,Denver,Women's Street Footwear,$65.00 ,500,"$325,000 ","$130,000 ",Operating Margin,In-store
West Gear,1128299,5/23/2020,West,Colorado,Denver,Women's Athletic Footwear,$65.00 ,500,"$325,000 ","$113,750 ",Operating Margin,In-store
West Gear,1128299,5/24/2020,West,Colorado,Denver,Men's Apparel,$75.00 ,425,"$318,750 ","$175,313 ",Operating Margin,In-store
West Gear,1128299,5/25/2020,West,Colorado,Denver,Women's Apparel,$80.00 ,525,"$420,000 ","$84,000 ",Operating Margin,In-store
West Gear,1128299,5/26/2020,West,Colorado,Denver,Men's Street Footwear,$40.00 ,450,"$180,000 ","$54,000 ",Operating Margin,In-store
West Gear,1128299,5/27/2020,West,Colorado,Denver,Men's Athletic Footwear,$50.00 ,450,"$225,000 ","$56,250 ",Operating Margin,In-store
West Gear,1128299,5/28/2020,West,Colorado,Denver,Women's Street Footwear,$50.00 ,450,"$225,000 ","$56,250 ",Operating Margin,In-store
West Gear,1128299,5/29/2020,West,Colorado,Denver,Women's Athletic Footwear,$50.00 ,300,"$150,000 ","$45,000 ",Operating Margin,In-store
West Gear,1128299,5/30/2020,West,Washington,Seattle,Men's Apparel,$55.00 ,250,"$137,500 ","$34,375 ",Operating Margin,In-store
West Gear,1128299,5/31/2020,West,Washington,Seattle,Women's Apparel,$50.00 ,500,"$250,000 ","$50,000 ",Operating Margin,In-store
West Gear,1128299,6/1/2020,West,Washington,Seattle,Men's Street Footwear,$40.00 ,550,"$220,000 ","$66,000 ",Operating Margin,In-store
West Gear,1128299,6/2/2020,West,Washington,Seattle,Men's Athletic Footwear,$50.00 ,450,"$225,000 ","$56,250 ",Operating Margin,In-store
West Gear,1128299,6/3/2020,West,Washington,Seattle,Women's Street Footwear,$50.00 ,450,"$225,000 ","$56,250 ",Operating Margin,In-store
West Gear,1128299,6/4/2020,West,Washington,Seattle,Women's Athletic Footwear,$50.00 ,300,"$150,000 ","$45,000 ",Operating Margin,In-store
West Gear,1128299,6/5/2020,West,Washington,Seattle,Men's Apparel,$55.00 ,225,"$123,750 ","$30,938 ",Operating Margin,In-store
West Gear,1128299,6/6/2020,West,Washington,Seattle,Women's Apparel,$50.00 ,425,"$212,500 ","$42,500 ",Operating Margin,In-store
West Gear,1128299,6/7/2020,West,Washington,Seattle,Men's Street Footwear,$50.00 ,575,"$287,500 ","$86,250 ",Operating Margin,In-store
West Gear,1128299,6/8/2020,West,Washington,Seattle,Men's Athletic Footwear,$60.00 ,425,"$255,000 ","$63,750 ",Operating Margin,In-store
West Gear,1128299,6/9/2020,West,Washington,Seattle,Women's Street Footwear,$65.00 ,425,"$276,250 ","$69,063 ",Operating Margin,In-store
West Gear,1128299,6/10/2020,West,Washington,Seattle,Women's Athletic Footwear,$65.00 ,325,"$211,250 ","$63,375 ",Operating Margin,In-store
West Gear,1128299,6/11/2020,West,Washington,Seattle,Men's Apparel,$70.00 ,175,"$122,500 ","$30,625 ",Operating Margin,In-store
West Gear,1128299,6/12/2020,West,Washington,Seattle,Women's Apparel,$65.00 ,375,"$243,750 ","$48,750 ",Operating Margin,In-store
West Gear,1128299,6/13/2020,West,Washington,Seattle,Men's Street Footwear,$70.00 ,550,"$385,000 ","$115,500 ",Operating Margin,In-store
West Gear,1128299,6/14/2020,West,Washington,Seattle,Men's Athletic Footwear,$75.00 ,350,"$262,500 ","$65,625 ",Operating Margin,In-store
West Gear,1128299,6/15/2020,West,Washington,Seattle,Women's Street Footwear,$75.00 ,400,"$300,000 ","$75,000 ",Operating Margin,In-store
West Gear,1128299,6/16/2020,West,Washington,Seattle,Women's Athletic Footwear,$60.00 ,300,"$180,000 ","$54,000 ",Operating Margin,In-store
West Gear,1128299,6/17/2020,West,Washington,Seattle,Men's Apparel,$65.00 ,200,"$130,000 ","$32,500 ",Operating Margin,In-store
West Gear,1128299,6/18/2020,West,Washington,Seattle,Women's Apparel,$80.00 ,350,"$280,000 ","$56,000 ",Operating Margin,In-store
West Gear,1128299,6/19/2020,West,Washington,Seattle,Men's Street Footwear,$60.00 ,550,"$330,000 ","$99,000 ",Operating Margin,In-store
West Gear,1128299,6/20/2020,West,Washington,Seattle,Men's Athletic Footwear,$65.00 ,400,"$260,000 ","$65,000 ",Operating Margin,In-store
West Gear,1128299,6/21/2020,West,Washington,Seattle,Women's Street Footwear,$65.00 ,400,"$260,000 ","$65,000 ",Operating Margin,In-store
West Gear,1128299,6/22/2020,West,Washington,Seattle,Women's Athletic Footwear,$60.00 ,300,"$180,000 ","$54,000 ",Operating Margin,In-store
West Gear,1128299,6/23/2020,West,Washington,Seattle,Men's Apparel,$65.00 ,200,"$130,000 ","$32,500 ",Operating Margin,In-store
West Gear,1128299,6/24/2020,West,Washington,Seattle,Women's Apparel,$80.00 ,500,"$400,000 ","$80,000 ",Operating Margin,In-store
West Gear,1128299,6/25/2020,West,Washington,Seattle,Men's Street Footwear,$75.00 ,750,"$562,500 ","$168,750 ",Operating Margin,In-store
West Gear,1128299,6/26/2020,West,Washington,Seattle,Men's Athletic Footwear,$80.00 ,625,"$500,000 ","$125,000 ",Operating Margin,In-store
West Gear,1128299,6/27/2020,West,Washington,Seattle,Women's Street Footwear,$80.00 ,625,"$500,000 ","$125,000 ",Operating Margin,In-store
West Gear,1128299,6/28/2020,West,Washington,Seattle,Women's Athletic Footwear,$80.00 ,500,"$400,000 ","$120,000 ",Operating Margin,In-store
West Gear,1128299,6/29/2020,West,Washington,Seattle,Men's Apparel,$85.00 ,375,"$318,750 ","$79,688 ",Operating Margin,In-store
West Gear,1128299,6/30/2020,West,Washington,Seattle,Women's Apparel,$100.00 ,675,"$675,000 ","$135,000 ",Operating Margin,In-store
West Gear,1128299,7/1/2020,West,Washington,Seattle,Men's Street Footwear,$80.00 ,825,"$660,000 ","$198,000 ",Operating Margin,In-store
West Gear,1128299,7/2/2020,West,Washington,Seattle,Men's Athletic Footwear,$85.00 ,675,"$573,750 ","$143,438 ",Operating Margin,In-store
West Gear,1128299,7/3/2020,West,Washington,Seattle,Women's Street Footwear,$85.00 ,625,"$531,250 ","$132,813 ",Operating Margin,In-store
West Gear,1128299,7/4/2020,West,Washington,Seattle,Women's Athletic Footwear,$80.00 ,525,"$420,000 ","$126,000 ",Operating Margin,In-store
West Gear,1128299,7/5/2020,West,Washington,Seattle,Men's Apparel,$85.00 ,575,"$488,750 ","$122,188 ",Operating Margin,In-store
West Gear,1128299,7/6/2020,West,Washington,Seattle,Women's Apparel,$100.00 ,575,"$575,000 ","$115,000 ",Operating Margin,In-store
West Gear,1128299,7/7/2020,West,Washington,Seattle,Men's Street Footwear,$85.00 ,775,"$658,750 ","$197,625 ",Operating Margin,In-store
West Gear,1128299,7/8/2020,West,Washington,Seattle,Men's Athletic Footwear,$80.00 ,750,"$600,000 ","$150,000 ",Operating Margin,In-store
West Gear,1128299,7/9/2020,West,Washington,Seattle,Women's Street Footwear,$75.00 ,625,"$468,750 ","$117,188 ",Operating Margin,In-store
West Gear,1128299,7/10/2020,West,Washington,Seattle,Women's Athletic Footwear,$75.00 ,575,"$431,250 ","$129,375 ",Operating Margin,In-store
West Gear,1128299,7/11/2020,West,Washington,Seattle,Men's Apparel,$75.00 ,575,"$431,250 ","$107,813 ",Operating Margin,In-store
West Gear,1128299,7/12/2020,West,Washington,Seattle,Women's Apparel,$80.00 ,400,"$320,000 ","$64,000 ",Operating Margin,In-store
West Gear,1128299,7/13/2020,West,Washington,Seattle,Men's Street Footwear,$70.00 ,600,"$420,000 ","$126,000 ",Operating Margin,In-store
West Gear,1128299,7/14/2020,West,Washington,Seattle,Men's Athletic Footwear,$75.00 ,600,"$450,000 ","$112,500 ",Operating Margin,In-store
West Gear,1128299,7/15/2020,West,Washington,Seattle,Women's Street Footwear,$70.00 ,450,"$315,000 ","$78,750 ",Operating Margin,In-store
West Gear,1128299,7/16/2020,West,Washington,Seattle,Women's Athletic Footwear,$70.00 ,400,"$280,000 ","$84,000 ",Operating Margin,In-store
West Gear,1128299,7/17/2020,West,Washington,Seattle,Men's Apparel,$80.00 ,425,"$340,000 ","$85,000 ",Operating Margin,In-store
West Gear,1128299,7/18/2020,West,Washington,Seattle,Women's Apparel,$65.00 ,450,"$292,500 ","$58,500 ",Operating Margin,In-store
West Gear,1128299,7/19/2020,West,Washington,Seattle,Men's Street Footwear,$60.00 ,550,"$330,000 ","$99,000 ",Operating Margin,In-store
West Gear,1128299,7/20/2020,West,Washington,Seattle,Men's Athletic Footwear,$65.00 ,550,"$357,500 ","$89,375 ",Operating Margin,In-store
West Gear,1128299,7/21/2020,West,Washington,Seattle,Women's Street Footwear,$60.00 ,375,"$225,000 ","$56,250 ",Operating Margin,In-store
West Gear,1128299,7/22/2020,West,Washington,Seattle,Women's Athletic Footwear,$60.00 ,350,"$210,000 ","$63,000 ",Operating Margin,In-store
West Gear,1128299,7/23/2020,West,Washington,Seattle,Men's Apparel,$70.00 ,325,"$227,500 ","$56,875 ",Operating Margin,In-store
West Gear,1128299,7/24/2020,West,Washington,Seattle,Women's Apparel,$75.00 ,375,"$281,250 ","$56,250 ",Operating Margin,In-store
West Gear,1128299,7/25/2020,West,Washington,Seattle,Men's Street Footwear,$60.00 ,600,"$360,000 ","$108,000 ",Operating Margin,In-store
West Gear,1128299,7/26/2020,West,Washington,Seattle,Men's Athletic Footwear,$65.00 ,625,"$406,250 ","$101,563 ",Operating Margin,In-store
West Gear,1128299,7/27/2020,West,Washington,Seattle,Women's Street Footwear,$60.00 ,475,"$285,000 ","$71,250 ",Operating Margin,In-store
West Gear,1128299,7/28/2020,West,Washington,Seattle,Women's Athletic Footwear,$70.00 ,450,"$315,000 ","$94,500 ",Operating Margin,In-store
West Gear,1128299,7/29/2020,West,Washington,Seattle,Men's Apparel,$90.00 ,425,"$382,500 ","$95,625 ",Operating Margin,In-store
West Gear,1128299,7/30/2020,West,Washington,Seattle,Women's Apparel,$95.00 ,550,"$522,500 ","$104,500 ",Operating Margin,In-store
West Gear,1128299,7/31/2020,West,Washington,Seattle,Men's Street Footwear,$80.00 ,750,"$600,000 ","$180,000 ",Operating Margin,In-store
West Gear,1128299,8/1/2020,West,Washington,Seattle,Men's Athletic Footwear,$85.00 ,750,"$637,500 ","$159,375 ",Operating Margin,In-store
West Gear,1128299,8/2/2020,West,Washington,Seattle,Women's Street Footwear,$80.00 ,550,"$440,000 ","$110,000 ",Operating Margin,In-store
West Gear,1128299,8/3/2020,West,Washington,Seattle,Women's Athletic Footwear,$80.00 ,550,"$440,000 ","$132,000 ",Operating Margin,In-store
West Gear,1128299,8/4/2020,West,Washington,Seattle,Men's Apparel,$90.00 ,475,"$427,500 ","$106,875 ",Operating Margin,In-store
West Gear,1128299,8/5/2020,West,Washington,Seattle,Women's Apparel,$95.00 ,575,"$546,250 ","$109,250 ",Operating Margin,In-store
Foot Locker,1185732,8/6/2020,West,Washington,Seattle,Men's Street Footwear,$45.00 ,"1,050","$472,500 ","$212,625 ",Operating Margin,In-store
Foot Locker,1185732,8/7/2020,West,Washington,Seattle,Men's Athletic Footwear,$45.00 ,850,"$382,500 ","$133,875 ",Operating Margin,In-store
Foot Locker,1185732,8/8/2020,West,Washington,Seattle,Women's Street Footwear,$35.00 ,850,"$297,500 ","$74,375 ",Operating Margin,In-store
Foot Locker,1185732,8/9/2020,West,Washington,Seattle,Women's Athletic Footwear,$40.00 ,700,"$280,000 ","$84,000 ",Operating Margin,In-store
Foot Locker,1185732,8/10/2020,Southeast,Florida,Miami,Men's Apparel,$55.00 ,750,"$412,500 ","$144,375 ",Operating Margin,In-store
Foot Locker,1185732,8/11/2020,Southeast,Florida,Miami,Women's Apparel,$45.00 ,850,"$382,500 ","$191,250 ",Operating Margin,In-store
Foot Locker,1185732,8/12/2020,Southeast,Florida,Miami,Men's Street Footwear,$45.00 ,"1,100","$495,000 ","$222,750 ",Operating Margin,In-store
Foot Locker,1185732,8/13/2020,Southeast,Florida,Miami,Men's Athletic Footwear,$45.00 ,750,"$337,500 ","$118,125 ",Operating Margin,In-store
Foot Locker,1185732,8/14/2020,Southeast,Florida,Miami,Women's Street Footwear,$35.00 ,800,"$280,000 ","$70,000 ",Operating Margin,In-store
West Gear,1185732,8/15/2020,Southeast,Florida,Miami,Women's Athletic Footwear,$40.00 ,675,"$270,000 ","$81,000 ",Operating Margin,In-store
Foot Locker,1185732,8/16/2020,Southeast,Florida,Miami,Men's Apparel,$55.00 ,750,"$412,500 ","$144,375 ",Operating Margin,In-store
Foot Locker,1185732,8/17/2020,Southeast,Florida,Miami,Women's Apparel,$45.00 ,850,"$382,500 ","$191,250 ",Operating Margin,In-store
Foot Locker,1185732,8/18/2020,Southeast,Florida,Miami,Men's Street Footwear,$45.00 ,"1,070","$481,500 ","$216,675 ",Operating Margin,In-store
Foot Locker,1185732,8/19/2020,Southeast,Florida,Miami,Men's Athletic Footwear,$45.00 ,750,"$337,500 ","$118,125 ",Operating Margin,In-store
Foot Locker,1185732,8/20/2020,Southeast,Florida,Miami,Women's Street Footwear,$35.00 ,775,"$271,250 ","$67,813 ",Operating Margin,In-store
Foot Locker,1185732,8/21/2020,Southeast,Florida,Miami,Women's Athletic Footwear,$40.00 ,625,"$250,000 ","$75,000 ",Operating Margin,In-store
Foot Locker,1185732,8/22/2020,Southeast,Florida,Miami,Men's Apparel,$55.00 ,675,"$371,250 ","$129,938 ",Operating Margin,In-store
Foot Locker,1185732,8/23/2020,Southeast,Florida,Miami,Women's Apparel,$45.00 ,775,"$348,750 ","$174,375 ",Operating Margin,In-store
Foot Locker,1185732,4/24/2020,Southeast,Florida,Miami,Men's Street Footwear,$45.00 ,"1,025","$461,250 ","$207,563 ",Operating Margin,In-store
Foot Locker,1185732,4/24/2020,Southeast,Florida,Miami,Men's Athletic Footwear,$45.00 ,725,"$326,250 ","$114,188 ",Operating Margin,In-store
West Gear,1185732,4/24/2020,Southeast,Florida,Miami,Women's Street Footwear,$35.00 ,725,"$253,750 ","$63,438 ",Operating Margin,In-store
West Gear,1185732,4/24/2020,Southeast,Florida,Miami,Women's Athletic Footwear,$40.00 ,650,"$260,000 ","$78,000 ",Operating Margin,In-store
